goods_nomenclature_item_id,productline_suffix,referenced_class,title,indent
7326000000,80,Heading,"waste paper baskets, wire of iron or steel",
7326909890,80,Commodity,keyrings,
7400000000,80,Chapter,brass (alloy of copper and zinc),
7400000000,80,Chapter,bronze (alloy of copper and tin),
7400000000,80,Chapter,copper including alloys,
7400000000,80,Chapter,cupro-nickel,
7400000000,80,Chapter,nickel silver,
7401000000,80,Heading,cement copper,
7401000000,80,Heading,"matte, copper",
7402000000,80,Heading,blister copper,
7403000000,80,Heading,cathodes of copper,
7403000000,80,Heading,electrolytic copper unwrought,
7404000000,80,Heading,copper waste and scrap,
7405000000,80,Heading,"master alloys, copper",
7406000000,80,Heading,flakes - copper,
7406000000,80,Heading,powders - copper,
7407000000,80,Heading,angle (profiles) - copper,
7407000000,80,Heading,bars - copper,
7407000000,80,Heading,"hollow profiles, metal - copper",
7407000000,80,Heading,"hollow profiles, metal - copper",
7407000000,80,Heading,profiles - copper,
7407000000,80,Heading,rods - copper,
7407000000,80,Heading,sections - copper,
7408000000,80,Heading,"copper wire, not electrically insulated",
7408000000,80,Heading,"wire - not electrically insulated - copper, single strand",
7409000000,80,Heading,"plates, metal - copper",
7409000000,80,Heading,"sheets, metal - copper",
7409000000,80,Heading,strip - copper,
7410000000,80,Heading,foil- copper,
7411000000,80,Heading,pipe fittings - copper,
7411000000,80,Heading,"tubes, pipes and blanks therefore - copper",
7412000000,80,Heading,"fittings, pipe or tube - copper",
7413000000,80,Heading,"cables - wire, not electrically insulated, copper",
7413000000,80,Heading,cordage - copper,
7413000000,80,Heading,"paper machine (fourdrinier) wires, of copper",
7413000000,80,Heading,rope - copper,
7413000000,80,Heading,stranded wire - copper,
7413000000,80,Heading,"wire - stranded, not electrically insulated - copper",
7415000000,80,Heading,"cotters and cotter-pins, copper",
7415000000,80,Heading,"drawing pins, copper headed",
7415000000,80,Heading,"nails, copper",
7415000000,80,Heading,"nuts, copper",
7415000000,80,Heading,"rivets, metal - copper",
7415000000,80,Heading,"tacks, copper",
7415000000,80,Heading,"washers, copper",
7418000000,80,Heading,bidets - copper,
7418000000,80,Heading,household articles of copper,
7418000000,80,Heading,"kettles, copper non-electric",
7418000000,80,Heading,"liquid fuel pressure stove and parts, domestic of copper",
7418000000,80,Heading,sanitary wares - copper,
7418000000,80,Heading,"silver - plated wares - domestic wares, copper",
7418000000,80,Heading,wash basins - copper,
7419000000,80,Heading,"chain, copper",
7419000000,80,Heading,cigarette cases copper,
7419000000,80,Heading,cosmetic cases - of copper,
7419000000,80,Heading,electro plating anodes (casting) - copper,
7419000000,80,Heading,"fourdrinier wires, copper",
7419000000,80,Heading,"paper machine (fourdrinier) wires, of copper",
7419000000,80,Heading,"pins, ordinary - copper",
7419000000,80,Heading,"reservoirs, copper",
7419000000,80,Heading,safety pins - copper,
7419000000,80,Heading,"screening, woven wire, copper",
7419000000,80,Heading,"sieving, woven wire, copper",
7419000000,80,Heading,"tanks, copper",
7419000000,80,Heading,"vats, including fermenting vats, without mechanical or cooling equipment - copper",
7500000000,80,Chapter,"nickel, including alloys",
7501000000,80,Heading,"mattee, nickel",
7501000000,80,Heading,nickel mattes,
7501000000,80,Heading,nickel oxide sinters,
7501000000,80,Heading,"speiss, nickel",
7502000000,80,Heading,cathodes of nickel,
7502000000,80,Heading,"nickel, unwrought",
7503000000,80,Heading,nickel waste and scrap,
7504000000,80,Heading,flakes - nickel,
7504000000,80,Heading,powders - nickel,
7505000000,80,Heading,angles (profiles) - nickel,
7505000000,80,Heading,bars - nickel,
7505000000,80,Heading,"hollow profiles, metal - nickel",
7505000000,80,Heading,profiles - nickel,
7505000000,80,Heading,rods - nickel,
7505000000,80,Heading,sections - nickel,
7505000000,80,Heading,wire - not electrically insulated - nickel,
7506000000,80,Heading,foil - nickel,
7506000000,80,Heading,"plates, metal - nickel",
7506000000,80,Heading,"sheets, metal - nickel",
7506000000,80,Heading,strip - nickel,
7507000000,80,Heading,"fittings, pipe or tube - nickel",
7507000000,80,Heading,tube and pipe fittings - of nickel,
7507000000,80,Heading,"tubes, pipes and blanks therefore - nickel",
7508000000,80,Heading,"bolts and nuts, of nickel",
7508000000,80,Heading,coin - blanks of nickel,
7508000000,80,Heading,electro plating anodes (casting) - nickel,
7508000000,80,Heading,"nails, nickel",
7508000000,80,Heading,"screws, nickel",
7601000000,80,Heading,aluminium unwrought,
7601000000,80,Heading,"ingots, aluminium",
7602000000,80,Heading,aluminium waste and scrap,
7603000000,80,Heading,aluminium powders and flakes,
7603000000,80,Heading,flakes - aluminium,
7603000000,80,Heading,powders - aluminium,
7604000000,80,Heading,aluminium bars rods and profiles,
7604000000,80,Heading,angles (profiles) - aluminium,
7604000000,80,Heading,bars - aluminium,
7604000000,80,Heading,"hollow profiles, metal - aluminium",
7604000000,80,Heading,profiles - aluminium,
7604000000,80,Heading,rods - aluminium,
7604000000,80,Heading,sections - aluminium,
7605000000,80,Heading,aluminium wire,
7605000000,80,Heading,"wire - not electrically insulated - aluminium, single strand",
7606000000,80,Heading,aluminium plates sheets and strips of a thickness exceeding 0.2mm,
7606000000,80,Heading,"plates, metal - aluminium",
7606000000,80,Heading,"sheets, metal - aluminium",
7606000000,80,Heading,strip - aluminium,
7607000000,80,Heading,aluminium foil of a thickness (excluding any backing) not exceeding 0.2mm,
7607000000,80,Heading,foil - aluminium,
7608000000,80,Heading,aluminium tubes and pipes,
7608000000,80,Heading,pipe fittings - aluminium,
7608000000,80,Heading,tubes - aluminium,
7609000000,80,Heading,aluminium tubes or pipe fittings,
7609000000,80,Heading,"fittings, pipe or tube - aluminium",
7609000000,80,Heading,tube and pipe fittings - of aluminium,
7610000000,80,Heading,aluminium structures (excluding prefabricated buildings see 94.06) and parts of structures,
7610000000,80,Heading,balustrades - aluminium,
7610000000,80,Heading,"doors and door frames, aluminium",
7610000000,80,Heading,"frames - doors and windows, aluminium",
7610000000,80,Heading,gangways - aluminium,
7610000000,80,Heading,"structures and parts thereof, aluminium (other than prefabricated buildings)",
7610000000,80,Heading,"windows and window frames, aluminium",
7611000000,80,Heading,"aluminium reservoirs, tanks, vats and similar containers, for any material (other than compressed or liquefied gas), of a capacity exceeding 300 litres",
7611000000,80,Heading,"reservoirs, aluminium",
7611000000,80,Heading,"tanks, aluminium",
7611000000,80,Heading,"vats, including fermenting vats, without mechanical or cooling equipment - aluminium",
7612000000,80,Heading,"aluminium casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any materials (other than compressed or liquefied gas) of a capacity not exceeding 300 litres",
7612000000,80,Heading,boxes of aluminium,
7612000000,80,Heading,"cans, aluminium",
7612000000,80,Heading,casks - aluminium,
7612000000,80,Heading,containers for the conveyance or packing of goods -aluminium,
7612000000,80,Heading,"drums, aluminium",
7612000000,80,Heading,"milk churns, aluminium",
7612000000,80,Heading,"reservoirs, aluminium",
7612000000,80,Heading,"tanks, aluminium",
7612000000,80,Heading,"vats, including fermenting vats, without mechanical or cooling equipment - aluminium",
7613000000,80,Heading,aluminium containers for compress or liquefied gas,
7613000000,80,Heading,containers for compressed or liquefied gas of aluminium,
7613000000,80,Heading,cylinders for compressed or liquefied gas - aluminium,
7613000000,80,Heading,"gas - cylinders and containers, aluminium",
7614000000,80,Heading,"aluminium stranded wire, cable, plaited bands and the like, not electrically insulated",
7614000000,80,Heading,"cables - wire, not electrically insulated, aluminium",
7614000000,80,Heading,cordage - aluminium,
7614000000,80,Heading,rope - aluminium,
7614000000,80,Heading,stranded wire - aluminium,
7614000000,80,Heading,"wire - stranded, not electrically insulated - aluminium",
7615000000,80,Heading,"aluminium pot scourers and scouring or polishing pads, gloves and the like",
7615000000,80,Heading,aluminium sanitary ware and parts thereof,
7615000000,80,Heading,"aluminium table, kitchen or other household articles and parts thereof",
7615000000,80,Heading,"bakeware, aluminium",
7615000000,80,Heading,"bidets, aluminium",
7615000000,80,Heading,"cookware, aluminium",
7615000000,80,Heading,household articles - of aluminium,
7615000000,80,Heading,"radiators, central heating, non electric - aluminium",
7615000000,80,Heading,sanitary wares - aluminium,
7615000000,80,Heading,"saucepans, aluminium",
7615000000,80,Heading,wash basins - aluminium,
7616000000,80,Heading,articles of aluminium not elsewhere specified or included,
7616000000,80,Heading,"cloth - wire, aluminium",
7616000000,80,Heading,cosmetic cases - of aluminium,
7616000000,80,Heading,"expanded metal, aluminium",
7616000000,80,Heading,"fabrics, other than textile - woven wire - aluminium",
7616000000,80,Heading,"gauze - wire, aluminium",
7616000000,80,Heading,knitting needles - of aluminium,
7616000000,80,Heading,"mesh,wovenwire, aluminium",
7616000000,80,Heading,"metal, expanded - aluminium",
7616000000,80,Heading,"netting, wire, aluminium",
7616000000,80,Heading,"nuts, aluminium",
7616000000,80,Heading,reinforcing fabric of aluminium wire,
7616000000,80,Heading,"screening, woven wire, aluminium",
7616000000,80,Heading,"sieving, woven wire, aluminium",
7616990000,80,Subheading,aluminium ladder,
7800000000,80,Chapter,lead,
7801000000,80,Heading,bullion lead,
7801000000,80,Heading,solder - predominantly of lead,
7804000000,80,Heading,flakes - lead,
7804000000,80,Heading,foil - lead,
7804000000,80,Heading,"plates, metal - lead",
7804000000,80,Heading,powders - lead,
7804000000,80,Heading,"sheets, metal - lead",
7804000000,80,Heading,strip - lead,
7806000000,80,Heading,angles (profiles) - lead,
7806000000,80,Heading,bars - lead,
7900000000,80,Chapter,"zinc, including alloy",
7901000000,80,Heading,"ingots, zinc",
7902000000,80,Heading,"zinc, waste and scrap",
7903000000,80,Heading,flakes zinc,
7903000000,80,Heading,powders - zinc,
7904000000,80,Heading,angles (profiles) - zinc,
7904000000,80,Heading,bars - zinc,
7904000000,80,Heading,profiles - zinc,
7904000000,80,Heading,rods - zinc,
7904000000,80,Heading,sections - zinc,
7904000000,80,Heading,wire - not electrically insulated - zinc,
7905000000,80,Heading,foil - zinc,
7905000000,80,Heading,"plates, metal - zinc",
7905000000,80,Heading,"sheets, metal - zinc",
7905000000,80,Heading,strip - zinc,
7907000000,80,Heading,balustrades - zinc,
7907000000,80,Heading,electro plating anodes (casting) - zinc,
7907000000,80,Heading,"frames - skylight, zinc",
7907000000,80,Heading,gutters - zinc,
7907000000,80,Heading,"roof capping, zinc",
7907000000,80,Heading,"silver - plated wares - domestic wares, zinc",
7907000000,80,Heading,"skylight frames, zinc",
7907000000,80,Heading,"zinc, building components",
8001000000,80,Heading,solder - predominately of tin - cast sticks,
8001000000,80,Heading,"tin alloy solder, soft, in cast forms",
8001000000,80,Heading,tins - ingots,
8002000000,80,Heading,tins - waste and scrap,
8003000000,80,Heading,angles (profiles) - tin,
8003000000,80,Heading,bars - tin,
8003000000,80,Heading,profiles - tin,
8003000000,80,Heading,rods - tin,
8003000000,80,Heading,sections - tin,
8003000000,80,Heading,solder - predominately of tin - wire,
8003000000,80,Heading,wire - not electrically insulated - tin,
8007000000,80,Heading,boxes of tin,
8007000000,80,Heading,flakes - tin,
8007000000,80,Heading,pewterware,
8007000000,80,Heading,"plates, metal - tin",
8007000000,80,Heading,"sheets, metal - tin",
8007000000,80,Heading,strip - tin,
8101000000,80,Heading,tungsten,
8102000000,80,Heading,electrodes - molybdenum,
8102000000,80,Heading,molybdenum,
8103000000,80,Heading,tantalum,
8104000000,80,Heading,angles (profiles) - magnesium,
8104000000,80,Heading,bars - magnesium,
8104000000,80,Heading,foil - magnesium,
8104000000,80,Heading,magnesium,
8104000000,80,Heading,pipe fittings - ~magnesium,
8104000000,80,Heading,"plates, metal - magnesium",
8104000000,80,Heading,powders - magnesium,
8104000000,80,Heading,profiles - magnesium,
8104000000,80,Heading,rods - magnesium,
8104000000,80,Heading,sections - magnesium,
8104000000,80,Heading,"sheets, metal - magnesium",
8104000000,80,Heading,strip - magnesium,
8104000000,80,Heading,tube and pipe fittings - of magnesium,
8104000000,80,Heading,"tubes and fittings, metal - magnesium",
8104000000,80,Heading,"tubes, pipes and blanks therefore - magnesium",
8104000000,80,Heading,wire - not electrically insulated - magnesium,
8106000000,80,Heading,"bismuth, metal",
8108000000,80,Heading,titanium,
8109000000,80,Heading,ziconium,
8112000000,80,Heading,beryllium,
8112000000,80,Heading,chromium,
8112000000,80,Heading,gallium,
8112000000,80,Heading,germanium,
8112000000,80,Heading,hafnium,
8112000000,80,Heading,indium,
8112000000,80,Heading,niobium (clumbium),
8112000000,80,Heading,thallium,
8200000000,80,Chapter,"motor vehicle parts and accessories - hand tools, base metal",
8201000000,80,Heading,adzes,
8201000000,80,Heading,agricultural hand tools,
8201000000,80,Heading,axes,
8201000000,80,Heading,bill hooks,
8201000000,80,Heading,forestry non power hand tools,
8201000000,80,Heading,"forks, horticulture",
8201000000,80,Heading,garden tools,
8201000000,80,Heading,hand - tools non electric,
8201000000,80,Heading,hatchets,
8201000000,80,Heading,hay knives,
8201000000,80,Heading,hewing tools,
8201000000,80,Heading,hoes,
8201000000,80,Heading,horticultural hand tools,
8201000000,80,Heading,machetes,
8201000000,80,Heading,mattocks (tools),
8201000000,80,Heading,picks (hand tools),
8201000000,80,Heading,pitch forks,
8201000000,80,Heading,rakes (hand tools),
8201000000,80,Heading,"reaping tools, hand",
8201000000,80,Heading,scythes,
8201000000,80,Heading,secateurs,
8201000000,80,Heading,"shears, grass",
8201000000,80,Heading,shovels,
8201000000,80,Heading,sickles,
8201000000,80,Heading,spades,
8201000000,80,Heading,tools - agricultural and horticultural hand tools,
8201000000,80,Heading,"wedges (metal), for timber",
8202000000,80,Heading,ampoule files (saws),
8202000000,80,Heading,backsaws,
8202000000,80,Heading,"bandsaw, blades",
8202000000,80,Heading,blades - bandsaw,
8202000000,80,Heading,"blades - saw, for hand or machine saws",
8202000000,80,Heading,circular saw blades,
8202000000,80,Heading,cross-cut saws,
8202000000,80,Heading,hacksaw blades,
8202000000,80,Heading,hacksaw frames,
8202000000,80,Heading,hand - saws,
8202000000,80,Heading,jigsaw blades,
8202000000,80,Heading,pit saws,
8202000000,80,Heading,saw blade blands,
8202000000,80,Heading,"saw blades, for hand or machine saws",
8202000000,80,Heading,saw (non ~mechanical),
8202000000,80,Heading,"tools - saws, non mechanical and saw blades",
8202000000,80,Heading,"tooth segments, for circular saws",
8203000000,80,Heading,bolt clippers,
8203000000,80,Heading,bolt croppers,
8203000000,80,Heading,file - hand tools,
8203000000,80,Heading,nail pullers,
8203000000,80,Heading,nippers,
8203000000,80,Heading,"perforating punches, hand tools",
8203000000,80,Heading,pincers,
8203000000,80,Heading,pipe cutters,
8203000000,80,Heading,pliers,
8203000000,80,Heading,"punches, perforating",
8203000000,80,Heading,rasps,
8203000000,80,Heading,"shears, metal cutting (hand tools)",
8203000000,80,Heading,tinmens snips,
8203000000,80,Heading,tools - other hand tools,
8203000000,80,Heading,tweezers,
8204000000,80,Heading,adjustable spanners,
8204000000,80,Heading,"keys, machine base metal - spanners",
8204000000,80,Heading,ring spanners,
8204000000,80,Heading,socket set,
8204000000,80,Heading,socket spanners,
8204000000,80,Heading,spanners,
8204000000,80,Heading,torque wrenches,
8204000000,80,Heading,wrenches (hand tools),
8204110000,80,Subheading,allen keys,
8205000000,80,Heading,anvils,
8205000000,80,Heading,blow lamps,
8205000000,80,Heading,"braces, carpenters",
8205000000,80,Heading,"chisels, cold",
8205000000,80,Heading,"chisels, wood",
8205000000,80,Heading,clamps,
8205000000,80,Heading,cross bars,
8205000000,80,Heading,drawing knives,
8205000000,80,Heading,"drills, not electric",
8205000000,80,Heading,"forges, portable",
8205000000,80,Heading,glassblowers' pipes,
8205000000,80,Heading,glaziers diamond hand tools (non-electric),
8205000000,80,Heading,gouges,
8205000000,80,Heading,"grease guns, hand powered (non electric)",
8205000000,80,Heading,"grinding wheels, mounted on framework (hand or pedal operated)",
8205000000,80,Heading,hammers,
8205000000,80,Heading,"hand - drills, non-electric",
8205000000,80,Heading,"kitchen tools, base metal non-electric",
8205000000,80,Heading,knife sharpeners non-mechanical,
8205000000,80,Heading,knives (base metal) and cutting blades - drawing,
8205000000,80,Heading,"nut crackers, of base metal",
8205000000,80,Heading,oil cans,
8205000000,80,Heading,"planes, hand",
8205000000,80,Heading,scrapers (hand tools),
8205000000,80,Heading,"screwdrivers, hand",
8205000000,80,Heading,shave hooks,
8205000000,80,Heading,"shoe horns, of metal",
8205000000,80,Heading,spoke shaves,
8205000000,80,Heading,tyre-levers,
8205000000,80,Heading,"vices, clamps",
8205000000,80,Heading,"wrenches, tap",
8205200000,80,Commodity,mallets,
8205200000,80,Commodity,sledgehammers,
8207000000,80,Heading,auger bits,
8207000000,80,Heading,"bits, drilling",
8207000000,80,Heading,broaching tools,
8207000000,80,Heading,butt welded lath tools,
8207000000,80,Heading,counter bores,
8207000000,80,Heading,countersinks,
8207000000,80,Heading,"cutters, milling",
8207000000,80,Heading,diamond dies for wire drawing,
8207000000,80,Heading,dies of sintered metal carbide,
8207000000,80,Heading,"dies, threading",
8207000000,80,Heading,"drills, twist i.e drill bits",
8207000000,80,Heading,end mills,
8207000000,80,Heading,file - rotary,
8207000000,80,Heading,lathe tools,
8207000000,80,Heading,machine tools - interchangeable tools ,
8207000000,80,Heading,masonry drills bits,
8207000000,80,Heading,milling cutters,
8207000000,80,Heading,moulds (tools),
8207000000,80,Heading,planer tools,
8207000000,80,Heading,reamers,
8207000000,80,Heading,rock drilling bits,
8207000000,80,Heading,shank tools,
8207000000,80,Heading,shaper tools,
8207000000,80,Heading,sintered metal carbide tools,
8207000000,80,Heading,threading dies and taps,
8207000000,80,Heading,tools - interchangeable for hand or machine tools,
8207000000,80,Heading,twist drills,
8208000000,80,Heading,"blades - cutting, for machines or mechanical appliances",
8208000000,80,Heading,knife blades,
8208000000,80,Heading,knives (base metal) and cutting blades - for machines or mechanical appliances,
8209000000,80,Heading,"tool sticks, tips and plates (unmounted) of sintered metal carbide",
8210000000,80,Heading,bottle openers,
8210000000,80,Heading,can openers,
8210000000,80,Heading,"coffee mills, domestic, non electric",
8210000000,80,Heading,corkscrew,
8210000000,80,Heading,"food grinders, domestic, non-electric",
8210000000,80,Heading,"food mixers domestic, non electric",
8210000000,80,Heading,"food slicers, domestic, non electric",
8210000000,80,Heading,freezing equipment ,
8210000000,80,Heading,"juice extractors, domestic, non electric",
8210000000,80,Heading,"mincers, food, domestic, non electric",
8210000000,80,Heading,tin openers,
8211000000,80,Heading,blades - knife,
8211000000,80,Heading,camping goods - knives of base metal,
8211000000,80,Heading,cutlery,
8211000000,80,Heading,"handles, cutlery, base metal",
8211000000,80,Heading,knives (base metal) and cutting blades -kitchen,
8211000000,80,Heading,knives (base metal) and cutting blades - other,
8211000000,80,Heading,knives (base metal) and cutting blades - with folding blades,
8211000000,80,Heading,pocket knives,
8211000000,80,Heading,pruning knives,
8211000000,80,Heading,silver - plated wares - cutlery,
8212000000,80,Heading,blades - safety razor,
8212000000,80,Heading,razor blades and blanks,
8212000000,80,Heading,"razor, safety",
8212000000,80,Heading,"razors, non electric including parts",
8212000000,80,Heading,safety razors,
8212000000,80,Heading,"shavers, non electric, including parts",
8213000000,80,Heading,blades - scissors,
8213000000,80,Heading,pinking machines and scissors,
8213000000,80,Heading,scissors,
8213000000,80,Heading,"shears, tailors",
8214000000,80,Heading,butchers' cleavers,
8214000000,80,Heading,chiropody sets and appliances,
8214000000,80,Heading,"cleavers, butchers (base metal)",
8214000000,80,Heading,"clippers - hair, non electric",
8214000000,80,Heading,clippers - nail,
8214000000,80,Heading,"file - nail, metal",
8214000000,80,Heading,knives (base metal) and cutting blades - paper,
8214000000,80,Heading,manicure sets,
8214000000,80,Heading,nail - cleaners,
8214000000,80,Heading,nail - clippers,
8214000000,80,Heading,nail files,
8214000000,80,Heading,nail - files,
8214000000,80,Heading,nail - nippers,
8214000000,80,Heading,paper knives,
8214000000,80,Heading,"pedicure, instruments and preparations",
8214000000,80,Heading,"pencil sharpeners, non mechanical",
8214000000,80,Heading,silver - plated wares - cutlery,
8215000000,80,Heading,butter-knives of base metal,
8215000000,80,Heading,"fish-knives, of base metal",
8215000000,80,Heading,forks (cutlery),
8215000000,80,Heading,knives (base metal) and cutting blades - butter,
8215000000,80,Heading,knives (base metal) and cutting blades - fish,
8215000000,80,Heading,silver - plated wares - cutlery,
8215000000,80,Heading,spoons,
8301000000,80,Heading,"capsules - base metal, for bottles, etc",
8301000000,80,Heading,keys and key blanks of base metal,
8301000000,80,Heading,"locks, base metal",
8301000000,80,Heading,motor vehicle parts and accessories - locks and keys,
8301000000,80,Heading,"padlocks, base metals",
8302000000,80,Heading,"automatic door closers, base metal",
8302000000,80,Heading,blinds - base metal fittings,
8302000000,80,Heading,"bolts (for the securing of doors, window, etc) of base metal",
8302000000,80,Heading,catches - base metal,
8302000000,80,Heading,"fittings, base metal, for furniture, doors, windows, etc",
8302000000,80,Heading,"hat pegs, of base metal, wall mounted",
8302000000,80,Heading,"hat racks, of base metal, wall mounted",
8302000000,80,Heading,"hinges, base metal",
8302000000,80,Heading,"latches, base metal",
8302000000,80,Heading,"motor vehicle parts and accessories - door handles and winders, base metal",
8303000000,80,Heading,"cash boxes, base metal",
8303000000,80,Heading,"deed boxes, base metal",
8303000000,80,Heading,"lockers, safe deposit lockers",
8303000000,80,Heading,money boxes (metal reinforced),
8303000000,80,Heading,"safes, base metal",
8303000000,80,Heading,"strong boxes, base metal",
8303000000,80,Heading,"strong rooms, linings and doors, base metal",
8304000000,80,Heading,"cabinets, filing of base metal",
8304000000,80,Heading,"desk racks, base metal",
8304000000,80,Heading,"filing cabinets, base metal",
8304000000,80,Heading,"letter - include trays and similar articles, of base metal",
8304000000,80,Heading,letter racks and trays of metal,
8304000000,80,Heading,office equipment and furniture (excluding chairs) of metal,
8304000000,80,Heading,"paper rest, base metal",
8304000000,80,Heading,"paper trays, base metal",
8304000000,80,Heading,paper weights - base metal,
8304000000,80,Heading,"racks, desk, of base metal",
8304000000,80,Heading,"sorting boxes, office, of base metal",
8304000000,80,Heading,trays - for office use - base metal,
8305000000,80,Heading,"letter clips, base metal",
8305000000,80,Heading,loose-leaf binder fitting base metal,
8305000000,80,Heading,paper clips,
8305000000,80,Heading,"staple, in strips, of base metal",
8305000000,80,Heading,"stationery - paper clips, base metal",
8305000000,80,Heading,"stationery - staples, base metal, in strips",
8305000000,80,Heading,"tags, indexing of base metal",
8306000000,80,Heading,"bell domes, base metal",
8306000000,80,Heading,"bells, non-electric base metal",
8306000000,80,Heading,"gongs, non-electric, base metal",
8306000000,80,Heading,"mirrors, base metal, not optically worked",
8306000000,80,Heading,"ornaments, base metal",
8306000000,80,Heading,"picture frames, base metal",
8306000000,80,Heading,religious articles,
8306000000,80,Heading,rosettes - base metal,
8306000000,80,Heading,silver - plated wares - ornamental,
8306000000,80,Heading,"statuettes, base metal",
8306000000,80,Heading,tins - ornaments,
8306000000,80,Heading,trophies - base metal,
8306000000,80,Heading,urns - decorative of iron or steel,
8306000000,80,Heading,"vases, of base metal",
8306300000,80,Commodity,"frame, photograph",
8306300000,80,Commodity,photo frame,
8307000000,80,Heading,bellows - thermostatic (short flexible metal tubing),
8307000000,80,Heading,"flexible tubing and piping, base metal",
8307000000,80,Heading,"piping, flexible, base metal",
8307000000,80,Heading,"tubes, pipes and blanks therefore - tubing, flexible, base metal ",
8308000000,80,Heading,"beads, base metal, unstrung",
8308000000,80,Heading,"buckles, base metal for clothing, travel goods, watches, etc.",
8308000000,80,Heading,"clasps, non-locking, base metals for handbags, travel goods etc.",
8308000000,80,Heading,"eyes and eyelets, base metal, for clothing, tents, etc.",
8308000000,80,Heading,"hooks, base metal, for clothing, tents, etc.",
8308000000,80,Heading,"rivets, metal - blinds, tubular pop and bifurcated",
8308000000,80,Heading,"spangles, base metal",
8309000000,80,Heading,"bung covers, base metal",
8309000000,80,Heading,corks crown base metal,
8309000000,80,Heading,"seals and plombs, base metal",
8309000000,80,Heading,"stoppers - base metal, for bottles, etc",
8309000000,80,Heading,"tins - stoppers, bottle caps, etc",
8310000000,80,Heading,key tags,
8310000000,80,Heading,"letter plates, complete and letters, of base metal",
8310000000,80,Heading,"motor vehicle parts and accessories -sign plates, base metal",
8310000000,80,Heading,"name plates, base metal",
8310000000,80,Heading,"number plates, complete and numbers - base metal",
8310000000,80,Heading,"sign plates, base metal, complete",
8311000000,80,Heading,electrodes - welding coated or cored with flux materials of base metal,
8311000000,80,Heading,"plates, metal - coated or cored with flux material for soldering, welding, etc of base metal",
8311000000,80,Heading,"rods - base metal, coated or corded with flux materials for soldering, welding, etc",
8311000000,80,Heading,"solder - base metal, coated or cored with flux material ",
8311000000,80,Heading,"tubes and fittings metal - coated or cored with flux material for soldering, welding, etc of base metal",
8311000000,80,Heading,"welding electrodes of base metal, coated or cored with flux material of base metal",
8311000000,80,Heading,"wire - coated or cored with flux material for soldering, welding, etc of base metal",
8311000000,80,Heading,wire - metal,
8400000000,80,Chapter,machines and machinery - hydraulic,0
8401000000,80,Heading,"machines and machinery - reactors, nuclear",0
8401000000,80,Heading,"nuclear reactor cartridges, spent or irradiated",0
8401000000,80,Heading,nuclear reactors,0
8401000000,80,Heading,"reactors, nuclear",0
8402000000,80,Heading,"boilers, steam and other vapour generating",0
8402000000,80,Heading,fire tube boilers,0
8402000000,80,Heading,locomotive boilers,0
8402000000,80,Heading,"machines and machinery - boilers, steam and other vapour generating",0
8402000000,80,Heading,steam and other vapour generating boilers,0
8402000000,80,Heading,super heated water boilers,0
8402000000,80,Heading,vertical boilers,0
8402000000,80,Heading,watertube boilers,0
8403000000,80,Heading,"boilers, central heating other than generating boilers of iron or steel",0
8403000000,80,Heading,central heating boilers (other than steam generating boilers) iron or steel,0
8403000000,80,Heading,machines and machinery - gas generators,0
8404000000,80,Heading,air pre-heaters for boilers,0
8404000000,80,Heading,auxiliary boiler plant,0
8404000000,80,Heading,condensers steam and other vapours,0
8404000000,80,Heading,"econmisers, for boilers",0
8404000000,80,Heading,flakes - magnesium,0
8404000000,80,Heading,machines and machinery - auxiliary boiler plant,0
8404000000,80,Heading,soot removers,0
8404000000,80,Heading,super heaters,0
8405000000,80,Heading,acetic acid - acetylene gas generators,0
8405000000,80,Heading,cobalt,0
8405000000,80,Heading,coolers - for gas generators,0
8405000000,80,Heading,gas - generators,0
8405000000,80,Heading,"generators, gas",0
8405000000,80,Heading,producer gas generator,0
8405000000,80,Heading,water gas generators,0
8406000000,80,Heading,governors,0
8406000000,80,Heading,machines and machinery - steam engines without self contained boilers,0
8406000000,80,Heading,machines and machinery - steam engines with self contained boilers,0
8406000000,80,Heading,"marine turbines, steam",0
8406000000,80,Heading,reduction gear,0
8406000000,80,Heading,rotors - for steam turbines,0
8406000000,80,Heading,stators,0
8406000000,80,Heading,steam and :vapour power units,0
8406000000,80,Heading,steam engines with self contained boilers,0
8406000000,80,Heading,steam turbines,0
8406000000,80,Heading,"turbines, steam",0
8407000000,80,Heading,cadmium,0
8407000000,80,Heading,combine harvester threshers engines,0
8407000000,80,Heading,engines - other,0
8407000000,80,Heading,internal combustion piston engines,0
8407000000,80,Heading,machines and machinery - engine and motors - internal combustion piston,0
8407000000,80,Heading,marine propulsion engines,0
8407000000,80,Heading,motor vehicle parts and accessories - engines and parts thereof - internal combustion,0
8407000000,80,Heading,outboard motors,0
8407000000,80,Heading,petrol and petrol parafiin engines,0
8407000000,80,Heading,"spark ignition, petrol engines",0
8408000000,80,Heading,agricultural tractor engines,0
8408000000,80,Heading,compression ignition (diesel) engines,0
8408000000,80,Heading,diesel engines,0
8408000000,80,Heading,motor vehicle parts and accessories - engines and parts thereof - internal combustion,0
8409000000,80,Heading,aircraft parts - aircraft piston engines (uses) ,0
8409000000,80,Heading,carburettors,0
8409000000,80,Heading,manifolds,0
8409000000,80,Heading,motor vehicle parts and accessories - engines and parts thereof - internal combustion,0
